,domain,layer,dim,problem,repeat,plan_length,plan_found,time
1763,ferry,3,1,2_18,2,2311.0,True,6093.038667678833
1764,ferry,3,1,2_19,0,2374.0,True,7375.145036458969
1765,ferry,3,1,2_19,1,2351.0,True,6914.152535438538
1766,ferry,3,1,2_19,2,2406.0,True,7349.660519123077
1767,ferry,3,1,2_20,0,2465.0,True,7648.622907400131
1768,ferry,3,1,2_20,1,2442.0,True,7483.4288418293
1769,ferry,3,1,2_20,2,2492.0,True,7713.576970338821
1770,ferry,3,1,2_21,0,2561.0,True,8487.172662258148
1771,ferry,3,1,2_21,1,2546.0,True,9088.864942073822
1772,ferry,3,1,2_21,2,2598.0,True,9091.382371664047
1773,ferry,3,1,2_22,0,2640.0,True,9396.193067073822
1774,ferry,3,1,2_22,1,2605.0,True,9840.943372488022
1775,ferry,3,1,2_22,2,2655.0,True,9845.134437084198
1776,ferry,3,1,2_23,0,2745.0,True,10590.548848628998
1777,ferry,3,1,2_23,1,2743.0,True,11163.541157245636
1778,ferry,3,1,2_23,2,2788.0,True,11161.42966556549
1779,ferry,3,1,2_24,0,2827.0,True,11139.142682790756
1780,ferry,3,1,2_24,1,2812.0,True,11702.807646751404
1781,ferry,3,1,2_24,2,2886.0,True,11807.363222837448
1782,ferry,3,1,2_25,0,2912.0,True,12890.106498241425
1783,ferry,3,1,2_25,1,2896.0,True,13662.348653554916
1784,ferry,3,1,2_25,2,2963.0,True,13642.759390830994
1785,ferry,3,1,2_26,0,3023.0,True,13615.203789949417
1786,ferry,3,1,2_26,1,2990.0,True,13974.99985742569
1787,ferry,3,1,2_26,2,3062.0,True,14065.088019132614
1788,ferry,3,1,2_27,0,3121.0,True,15208.557404756546
1789,ferry,3,1,2_27,1,3087.0,True,15309.620304822922
1790,ferry,3,1,2_27,2,3136.0,True,15916.533182382584
1791,ferry,3,1,2_28,0,3191.0,True,16574.23624229431
1792,ferry,3,1,2_28,1,3192.0,True,17093.924546957016
1793,ferry,3,1,2_28,2,3253.0,True,16775.09687757492
1794,ferry,3,1,2_29,0,3260.0,True,18021.061082839966
1795,ferry,3,1,2_29,1,3255.0,True,18678.727977991104
1796,ferry,3,1,2_29,2,3321.0,True,19775.71486878395
1797,ferry,3,1,2_30,0,3403.0,True,19198.068783283234
1798,ferry,3,1,2_30,1,3397.0,True,19280.305223941803
1799,ferry,3,1,2_30,2,3469.0,True,20494.197064638138
1800,ferry,3,2,0_01,1,8.0,True,0.27696657180786133
1801,ferry,3,2,0_02,1,8.0,True,0.41562390327453613
1802,ferry,3,2,0_03,1,12.0,True,0.4168407917022705
1803,ferry,3,2,0_04,1,11.0,True,0.43625760078430176
1804,ferry,3,2,0_05,1,15.0,True,0.48199033737182617
1805,ferry,3,2,0_06,1,18.0,True,0.6376879215240479
1806,ferry,3,2,0_07,1,19.0,True,0.5790145397186279
1807,ferry,3,2,0_08,1,23.0,True,0.5877475738525391
1808,ferry,3,2,0_09,1,24.0,True,0.618793249130249
1809,ferry,3,2,0_10,1,26.0,True,0.7859623432159424
1810,ferry,3,2,0_11,1,30.0,True,0.9432542324066162
1811,ferry,3,2,0_12,1,29.0,True,0.965226411819458
1812,ferry,3,2,0_13,1,33.0,True,0.9978652000427246
1813,ferry,3,2,0_14,1,33.0,True,1.0207626819610596
1814,ferry,3,2,0_15,1,38.0,True,1.1805448532104492
1815,ferry,3,2,0_16,1,41.0,True,1.1267704963684082
1816,ferry,3,2,0_17,1,45.0,True,1.4357836246490479
1817,ferry,3,2,0_18,1,42.0,True,1.2224230766296387
1818,ferry,3,2,0_19,1,44.0,True,1.5159690380096436
1819,ferry,3,2,0_20,1,50.0,True,1.5617585182189941
1820,ferry,3,2,0_21,1,49.0,True,1.665410041809082
1821,ferry,3,2,0_22,1,50.0,True,1.4665181636810303
1822,ferry,3,2,0_23,1,54.0,True,1.7288684844970703
1823,ferry,3,2,0_24,1,57.0,True,1.9407958984375
1824,ferry,3,2,0_25,1,60.0,True,2.0945141315460205
1825,ferry,3,2,0_26,1,58.0,True,1.9103648662567139
1826,ferry,3,2,0_27,1,61.0,True,2.1094369888305664
1827,ferry,3,2,0_28,1,66.0,True,2.5455288887023926
1828,ferry,3,2,0_29,1,65.0,True,2.2789251804351807
1829,ferry,3,2,0_30,1,73.0,True,3.4247865676879883
1830,ferry,3,2,1_01,1,36.0,True,1.2785840034484863
1831,ferry,3,2,1_02,1,48.0,True,1.8300824165344238
1832,ferry,3,2,1_03,1,61.0,True,2.307692050933838
1833,ferry,3,2,1_04,1,69.0,True,2.4267075061798096
1834,ferry,3,2,1_05,1,76.0,True,3.041193723678589
1835,ferry,3,2,1_06,1,93.0,True,4.1021728515625
1836,ferry,3,2,1_07,1,100.0,True,4.543320417404175
1837,ferry,3,2,1_08,1,105.0,True,4.962343215942383
1838,ferry,3,2,1_09,1,122.0,True,6.647969722747803
1839,ferry,3,2,1_10,1,130.0,True,6.411188364028931
1840,ferry,3,2,1_11,1,143.0,True,7.916524648666382
1841,ferry,3,2,1_12,1,158.0,True,8.509863138198853
1842,ferry,3,2,1_13,1,162.0,True,9.311275482177734
1843,ferry,3,2,1_14,1,169.0,True,10.132665872573853
1844,ferry,3,2,1_15,1,183.0,True,12.006494998931885
1845,ferry,3,2,1_16,1,192.0,True,13.7978196144104
1846,ferry,3,2,1_17,1,200.0,True,13.436415195465088
1847,ferry,3,2,1_18,1,207.0,True,15.968077659606934
1848,ferry,3,2,1_19,1,231.0,True,18.965202569961548
1849,ferry,3,2,1_20,1,231.0,True,17.715064764022827
1850,ferry,3,2,1_21,1,240.0,True,20.265043020248413
1851,ferry,3,2,1_22,1,248.0,True,23.994570016860962
1852,ferry,3,2,1_23,1,265.0,True,24.531808137893677
1853,ferry,3,2,1_24,1,277.0,True,27.840352296829224
1854,ferry,3,2,1_25,1,288.0,True,28.253453254699707
1855,ferry,3,2,1_26,1,292.0,True,28.90884804725647
1856,ferry,3,2,1_27,1,307.0,True,33.19041919708252
1857,ferry,3,2,1_28,1,311.0,True,35.350499629974365
1858,ferry,3,2,1_29,1,326.0,True,37.725900173187256
1859,ferry,3,2,1_30,1,335.0,True,43.070186614990234
1860,ferry,3,2,2_01,1,681.0,True,232.35727715492249
1861,ferry,3,2,2_02,1,771.0,True,323.6817593574524
1862,ferry,3,2,2_03,1,875.0,True,450.24020433425903
1863,ferry,3,2,2_04,1,969.0,True,583.9304482936859
1864,ferry,3,2,2_05,1,1051.0,True,708.6975204944611
1865,ferry,3,2,2_06,1,1152.0,True,969.1973321437836
1866,ferry,3,2,2_07,1,1235.0,True,1180.7909660339355
1867,ferry,3,2,2_08,1,1347.0,True,1456.17693734169
1868,ferry,3,2,2_09,1,1424.0,True,1591.1715259552002
1869,ferry,3,2,2_10,1,1535.0,True,2039.568238735199
1870,ferry,3,2,2_11,1,1624.0,True,2355.504838705063
1871,ferry,3,2,2_12,1,1693.0,True,2614.4914290905
1872,ferry,3,2,2_13,1,1808.0,True,3185.8420140743256
1873,ferry,3,2,2_14,1,1880.0,True,3557.0555231571198
1874,ferry,3,2,2_15,1,1971.0,True,4169.5838050842285
1875,ferry,3,2,2_16,1,2067.0,True,4636.022863864899
1876,ferry,3,2,2_17,1,2168.0,True,5261.15362071991
1877,ferry,3,2,2_18,1,2263.0,True,6383.01255273819
1878,ferry,3,2,2_19,1,2332.0,True,6717.755171060562
1879,ferry,3,2,2_20,1,2444.0,True,8111.435948133469
1880,ferry,3,2,2_21,1,2532.0,True,8291.218648672104
1881,ferry,3,2,2_22,1,2608.0,True,9963.155755519867
1882,ferry,3,2,2_23,1,2726.0,True,10685.017240524292
1883,ferry,3,2,2_24,1,2800.0,True,11295.242264509201
1884,ferry,3,2,2_25,1,2899.0,True,13413.989925384521
1885,ferry,3,2,2_26,1,2992.0,True,15128.866708040237
1886,ferry,3,2,2_27,1,3084.0,True,16113.174585819244
1887,ferry,3,2,2_28,1,3169.0,True,16257.222616672516
1888,ferry,3,2,2_29,1,,False,
1889,ferry,3,2,2_30,1,,False,
1890,transport,1,1,0_01,0,3.0,True,0.19978642463684082
1891,transport,1,1,0_01,1,3.0,True,0.19566035270690918
1892,transport,1,1,0_01,2,3.0,True,0.22804713249206543
1893,transport,1,1,0_02,0,6.0,True,0.6296944618225098
1894,transport,1,1,0_02,1,4.0,True,0.24019098281860352
1895,transport,1,1,0_02,2,6.0,True,0.2824883460998535
1896,transport,1,1,0_03,0,16.0,True,0.7177219390869141
1897,transport,1,1,0_03,1,14.0,True,0.6544365882873535
1898,transport,1,1,0_03,2,8.0,True,0.4852728843688965
1899,transport,1,1,0_04,0,16.0,True,0.7500717639923096
1900,transport,1,1,0_04,1,6.0,True,0.44327592849731445
1901,transport,1,1,0_04,2,8.0,True,0.46375584602355957
1902,transport,1,1,0_05,0,45.0,True,1.16939115524292
1903,transport,1,1,0_05,1,24.0,True,1.010976791381836
1904,transport,1,1,0_05,2,48.0,True,1.3810365200042725
1905,transport,1,1,0_06,0,28.0,True,0.9640834331512451
1906,transport,1,1,0_06,1,30.0,True,1.1038775444030762
1907,transport,1,1,0_06,2,28.0,True,1.000875473022461
1908,transport,1,1,0_07,0,48.0,True,1.6430275440216064
1909,transport,1,1,0_07,1,20.0,True,1.0002837181091309
1910,transport,1,1,0_07,2,23.0,True,0.9834368228912354
1911,transport,1,1,0_08,0,61.0,True,1.8224093914031982
1912,transport,1,1,0_08,1,44.0,True,1.5043447017669678
1913,transport,1,1,0_08,2,16.0,True,0.6304171085357666
1914,transport,1,1,0_09,0,65.0,True,1.772024393081665
1915,transport,1,1,0_09,1,54.0,True,1.5258269309997559
1916,transport,1,1,0_09,2,69.0,True,1.7434990406036377
1917,transport,1,1,0_10,0,55.0,True,2.0546624660491943
1918,transport,1,1,0_10,1,49.0,True,2.110978603363037
1919,transport,1,1,0_10,2,40.0,True,1.6221554279327393
1920,transport,1,1,0_11,0,116.0,True,3.172788619995117
1921,transport,1,1,0_11,1,75.0,True,2.354064464569092
1922,transport,1,1,0_11,2,69.0,True,2.2919209003448486
1923,transport,1,1,0_12,0,128.0,True,4.693802118301392
1924,transport,1,1,0_12,1,116.0,True,4.399697542190552
1925,transport,1,1,0_12,2,40.0,True,2.055124282836914
1926,transport,1,1,0_13,0,134.0,True,5.065801382064819
1927,transport,1,1,0_13,1,252.0,True,8.611002206802368
1928,transport,1,1,0_13,2,149.0,True,6.050407409667969
1929,transport,1,1,0_14,0,198.0,True,5.041773557662964
1930,transport,1,1,0_14,1,314.0,True,7.205088138580322
1931,transport,1,1,0_14,2,170.0,True,4.259026765823364
1932,transport,1,1,0_15,0,89.0,True,5.035911321640015
1933,transport,1,1,0_15,1,108.0,True,6.105304956436157
1934,transport,1,1,0_15,2,93.0,True,4.975213527679443
1935,transport,1,1,0_16,0,134.0,True,4.431354761123657
1936,transport,1,1,0_16,1,168.0,True,5.312128067016602
1937,transport,1,1,0_16,2,131.0,True,4.434073209762573
1938,transport,1,1,0_17,0,287.0,True,9.399557828903198
1939,transport,1,1,0_17,1,97.0,True,3.669433355331421
1940,transport,1,1,0_17,2,190.0,True,6.6379783153533936
1941,transport,1,1,0_18,0,270.0,True,9.799914121627808
1942,transport,1,1,0_18,1,193.0,True,7.349956274032593
1943,transport,1,1,0_18,2,152.0,True,5.960901737213135
1944,transport,1,1,0_19,0,1824.0,True,56.254831314086914
1945,transport,1,1,0_19,1,2520.0,True,76.87669587135315
1946,transport,1,1,0_19,2,1422.0,True,46.70534944534302
1947,transport,1,1,0_20,0,152.0,True,7.631814002990723
1948,transport,1,1,0_20,1,188.0,True,8.786906003952026
1949,transport,1,1,0_20,2,226.0,True,9.671461343765259
1950,transport,1,1,0_21,0,,False,
1951,transport,1,1,0_21,1,875.0,True,47.203086137771606
1952,transport,1,1,0_21,2,,False,
1953,transport,1,1,0_22,0,347.0,True,24.78030753135681
1954,transport,1,1,0_22,1,1574.0,True,88.21964240074158
1955,transport,1,1,0_22,2,536.0,True,32.51271843910217
1956,transport,1,1,0_23,0,419.0,True,18.326025009155273
1957,transport,1,1,0_23,1,2811.0,True,101.888267993927
1958,transport,1,1,0_23,2,797.0,True,29.62564492225647
1959,transport,1,1,0_24,0,484.0,True,20.539830923080444
1960,transport,1,1,0_24,1,2134.0,True,74.25222826004028
1961,transport,1,1,0_24,2,1723.0,True,60.04444980621338
1962,transport,1,1,0_25,0,4358.0,True,220.19894313812256
1963,transport,1,1,0_25,1,1487.0,True,78.61162328720093
1964,transport,1,1,0_25,2,,False,
1965,transport,1,1,0_26,0,977.0,True,47.0889949798584
1966,transport,1,1,0_26,1,4208.0,True,187.64160704612732
1967,transport,1,1,0_26,2,2250.0,True,102.0534942150116
1968,transport,1,1,0_27,0,,False,
1969,transport,1,1,0_27,1,,False,
1970,transport,1,1,0_27,2,,False,
1971,transport,1,1,0_28,0,,False,
1972,transport,1,1,0_28,1,,False,
1973,transport,1,1,0_28,2,,False,
1974,transport,1,1,0_29,0,,False,
1975,transport,1,1,0_29,1,,False,
1976,transport,1,1,0_29,2,,False,
1977,transport,1,1,0_30,0,,False,
1978,transport,1,1,0_30,1,,False,
1979,transport,1,1,0_30,2,,False,
1980,transport,1,1,1_01,0,161.0,True,14.528216123580933
1981,transport,1,1,1_01,1,122.0,True,10.334097146987915
1982,transport,1,1,1_01,2,252.0,True,17.997797966003418
1983,transport,1,1,1_02,0,175.0,True,16.70219111442566
1984,transport,1,1,1_02,1,299.0,True,26.102618932724
1985,transport,1,1,1_02,2,128.0,True,12.172342300415039
1986,transport,1,1,1_03,0,177.0,True,12.868248701095581
1987,transport,1,1,1_03,1,188.0,True,14.03148365020752
1988,transport,1,1,1_03,2,93.0,True,7.641208648681641
1989,transport,1,1,1_04,0,128.0,True,21.45580506324768
1990,transport,1,1,1_04,1,193.0,True,30.760743379592896
1991,transport,1,1,1_04,2,156.0,True,25.493622541427612
1992,transport,1,1,1_05,0,412.0,True,28.591981410980225
1993,transport,1,1,1_05,1,502.0,True,36.129329442977905
1994,transport,1,1,1_05,2,373.0,True,28.561502933502197
1995,transport,1,1,1_06,0,235.0,True,45.02612781524658
1996,transport,1,1,1_06,1,218.0,True,42.35527276992798
1997,transport,1,1,1_06,2,300.0,True,56.8975031375885
1998,transport,1,1,1_07,0,345.0,True,91.46417689323425
1999,transport,1,1,1_07,1,373.0,True,101.29267692565918
2000,transport,1,1,1_07,2,300.0,True,77.48965072631836
2001,transport,1,1,1_08,0,311.0,True,43.68259406089783
2002,transport,1,1,1_08,1,425.0,True,58.93627595901489
2003,transport,1,1,1_08,2,259.0,True,38.10900926589966
2004,transport,1,1,1_09,0,680.0,True,52.56048631668091
2005,transport,1,1,1_09,1,556.0,True,44.68440866470337
2006,transport,1,1,1_09,2,502.0,True,40.01856064796448
2007,transport,1,1,1_10,0,400.0,True,63.204506397247314
2008,transport,1,1,1_10,1,352.0,True,53.944177865982056
2009,transport,1,1,1_10,2,498.0,True,82.30026531219482
2010,transport,1,1,1_11,0,532.0,True,204.1572060585022
2011,transport,1,1,1_11,1,373.0,True,148.17781782150269
2012,transport,1,1,1_11,2,543.0,True,205.21089553833008
2013,transport,1,1,1_12,0,573.0,True,114.26557731628418
2014,transport,1,1,1_12,1,562.0,True,110.41209578514099
2015,transport,1,1,1_12,2,466.0,True,92.6182951927185
2016,transport,1,1,1_13,0,573.0,True,219.76589798927307
2017,transport,1,1,1_13,1,489.0,True,186.46552729606628
2018,transport,1,1,1_13,2,531.0,True,197.8328151702881
2019,transport,1,1,1_14,0,699.0,True,224.21288967132568
2020,transport,1,1,1_14,1,527.0,True,175.35789442062378
2021,transport,1,1,1_14,2,582.0,True,191.322363615036
2022,transport,1,1,1_15,0,699.0,True,339.23332023620605
2023,transport,1,1,1_15,1,671.0,True,330.3472867012024
2024,transport,1,1,1_15,2,849.0,True,405.6460750102997
2025,transport,1,1,1_16,0,1965.0,True,229.75932574272156
2026,transport,1,1,1_16,1,1243.0,True,147.2701277732849
2027,transport,1,1,1_16,2,2424.0,True,277.5183219909668
2028,transport,1,1,1_17,0,1444.0,True,177.6461682319641
2029,transport,1,1,1_17,1,1713.0,True,208.61128997802734
2030,transport,1,1,1_17,2,2087.0,True,251.83498072624207
2031,transport,1,1,1_18,0,759.0,True,395.2776598930359
2032,transport,1,1,1_18,1,889.0,True,455.9245548248291
2033,transport,1,1,1_18,2,543.0,True,293.5736839771271
2034,transport,1,1,1_19,0,1009.0,True,558.2794351577759
2035,transport,1,1,1_19,1,812.0,True,461.0051443576813
2036,transport,1,1,1_19,2,709.0,True,426.9984610080719
2037,transport,1,1,1_20,0,944.0,True,329.37464785575867
2038,transport,1,1,1_20,1,989.0,True,324.9779300689697
2039,transport,1,1,1_20,2,870.0,True,309.4476897716522
2040,transport,1,1,1_21,0,1500.0,True,516.4433453083038
2041,transport,1,1,1_21,1,2826.0,True,791.2893235683441
2042,transport,1,1,1_21,2,1132.0,True,339.0815088748932
2043,transport,1,1,1_22,0,2721.0,True,512.8107376098633
2044,transport,1,1,1_22,1,2166.0,True,327.08191299438477
2045,transport,1,1,1_22,2,3734.0,True,575.4764766693115
2046,transport,1,1,1_23,0,1088.0,True,460.73361253738403
2047,transport,1,1,1_23,1,950.0,True,342.61981987953186
2048,transport,1,1,1_23,2,1172.0,True,430.2101056575775
2049,transport,1,1,1_24,0,1053.0,True,873.5146088600159
2050,transport,1,1,1_24,1,1376.0,True,1122.1224818229675
2051,transport,1,1,1_24,2,1107.0,True,900.1852760314941
2052,transport,1,1,1_25,0,1380.0,True,234.59350514411926
2053,transport,1,1,1_25,1,2482.0,True,401.8353605270386
2054,transport,1,1,1_25,2,2437.0,True,390.77879309654236
2055,transport,1,1,1_26,0,1072.0,True,683.9390635490417
2056,transport,1,1,1_26,1,1355.0,True,769.4948172569275
2057,transport,1,1,1_26,2,1375.0,True,808.1373882293701
2058,transport,1,1,1_27,0,1472.0,True,1431.7260632514954
2059,transport,1,1,1_27,1,1355.0,True,1209.838875055313
2060,transport,1,1,1_27,2,1444.0,True,1347.2831239700317
2061,transport,1,1,1_28,0,2950.0,True,638.1673805713654
2062,transport,1,1,1_28,1,2613.0,True,571.442770242691
2063,transport,1,1,1_28,2,3099.0,True,698.3600392341614
2064,transport,1,1,1_29,0,1484.0,True,1073.6748490333557
2065,transport,1,1,1_29,1,1529.0,True,1077.3281726837158
2066,transport,1,1,1_29,2,2152.0,True,1577.0948400497437
2067,transport,1,1,1_30,0,6060.0,True,5275.836762189865
2068,transport,1,1,1_30,1,5782.0,True,4835.152098894119
2069,transport,1,1,1_30,2,9487.0,True,8280.96761894226
2070,transport,1,1,2_01,0,992.0,True,1265.730474472046
2071,transport,1,1,2_01,1,1285.0,True,1647.4723300933838
2072,transport,1,1,2_01,2,1107.0,True,1426.6607730388641
2073,transport,1,1,2_02,0,1794.0,True,573.5373601913452
2074,transport,1,1,2_02,1,1595.0,True,507.95821714401245
2075,transport,1,1,2_02,2,3300.0,True,1018.4857819080353
2076,transport,1,1,2_03,0,1200.0,True,1301.7655839920044
2077,transport,1,1,2_03,1,1387.0,True,1573.1358647346497
2078,transport,1,1,2_03,2,1737.0,True,1907.8931872844696
2079,transport,1,1,2_04,0,2124.0,True,1739.7375757694244
2080,transport,1,1,2_04,1,1529.0,True,1265.4351799488068
2081,transport,1,1,2_04,2,1550.0,True,1347.1509139537811
2082,transport,1,1,2_05,0,,False,
2083,transport,1,1,2_05,1,,False,
2084,transport,1,1,2_05,2,,False,
2085,transport,1,1,2_06,0,2076.0,True,3670.1590909957886
2086,transport,1,1,2_06,1,2580.0,True,4530.404825925827
2087,transport,1,1,2_06,2,2614.0,True,4848.758711099625
2088,transport,1,1,2_07,0,,False,
2089,transport,1,1,2_07,1,,False,
2090,transport,1,1,2_07,2,,False,
2091,transport,1,1,2_08,0,,False,
2092,transport,1,1,2_08,1,,False,
2093,transport,1,1,2_08,2,,False,
2094,transport,1,1,2_09,0,2956.0,True,5571.933274269104
2095,transport,1,1,2_09,1,2601.0,True,4782.482236862183
2096,transport,1,1,2_09,2,3570.0,True,6070.931926012039
2097,transport,1,1,2_10,0,5957.0,True,3519.4755868911743
2098,transport,1,1,2_10,1,5041.0,True,2921.7210285663605
2099,transport,1,1,2_10,2,4748.0,True,2719.7029201984406
2100,transport,1,1,2_11,0,,False,
2101,transport,1,1,2_11,1,,False,
2102,transport,1,1,2_11,2,,False,
2103,transport,1,1,2_12,0,,False,
2104,transport,1,1,2_12,1,,False,
2105,transport,1,1,2_12,2,3778.0,True,7804.790134906769
2106,transport,1,1,2_13,0,6827.0,True,4477.459433555603
2107,transport,1,1,2_13,1,6487.0,True,4261.402512073517
2108,transport,1,1,2_13,2,7635.0,True,4871.051170825958
2109,transport,1,1,2_14,0,,False,
2110,transport,1,1,2_14,1,,False,
2111,transport,1,1,2_14,2,,False,
2112,transport,1,1,2_15,0,7028.0,True,7565.223904371262
2113,transport,1,1,2_15,1,6249.0,True,6895.314999580383
2114,transport,1,1,2_15,2,6666.0,True,7354.014288663864
2115,transport,1,1,2_16,0,,False,
2116,transport,1,1,2_16,1,,False,
2117,transport,1,1,2_16,2,,False,
2118,transport,1,1,2_17,0,,False,
2119,transport,1,1,2_17,1,,False,
2120,transport,1,1,2_17,2,,False,
2121,transport,1,1,2_18,0,,False,
2122,transport,1,1,2_18,1,,False,
2123,transport,1,1,2_18,2,,False,
2124,transport,1,1,2_19,0,,False,
2125,transport,1,1,2_19,1,,False,
2126,transport,1,1,2_19,2,,False,
2127,transport,1,1,2_20,0,,False,
2128,transport,1,1,2_20,1,,False,
2129,transport,1,1,2_20,2,,False,
2130,transport,1,1,2_21,0,,False,
2131,transport,1,1,2_21,1,,False,
2132,transport,1,1,2_21,2,,False,
2133,transport,1,1,2_22,0,,False,
2134,transport,1,1,2_22,1,,False,
2135,transport,1,1,2_22,2,,False,
2136,transport,1,1,2_23,0,,False,
2137,transport,1,1,2_23,1,,False,
2138,transport,1,1,2_23,2,,False,
2139,transport,1,1,2_24,0,,False,
2140,transport,1,1,2_24,1,,False,
2141,transport,1,1,2_24,2,,False,
2142,transport,1,1,2_25,0,,False,
2143,transport,1,1,2_25,1,,False,
2144,transport,1,1,2_25,2,,False,
2145,transport,1,1,2_26,0,,False,
2146,transport,1,1,2_26,1,,False,
2147,transport,1,1,2_26,2,,False,
2148,transport,1,1,2_27,0,,False,
2149,transport,1,1,2_27,1,,False,
2150,transport,1,1,2_27,2,,False,
2151,transport,1,1,2_28,0,,False,
2152,transport,1,1,2_28,1,,False,
2153,transport,1,1,2_28,2,,False,
2154,transport,1,1,2_29,0,,False,
2155,transport,1,1,2_29,1,,False,
2156,transport,1,1,2_29,2,,False,
2157,transport,1,1,2_30,0,,False,
2158,transport,1,1,2_30,1,,False,
2159,transport,1,1,2_30,2,,False,
2160,transport,1,2,0_01,0,3.0,True,0.2581207752227783
2161,transport,1,2,0_01,1,3.0,True,0.21848702430725098
2162,transport,1,2,0_01,2,3.0,True,0.24993491172790527
2163,transport,1,2,0_02,0,6.0,True,0.3872525691986084
2164,transport,1,2,0_02,1,4.0,True,0.22026443481445312
2165,transport,1,2,0_02,2,6.0,True,0.43911170959472656
2166,transport,1,2,0_03,0,16.0,True,0.7281901836395264
2167,transport,1,2,0_03,1,5.0,True,0.28443217277526855
2168,transport,1,2,0_03,2,8.0,True,0.4519968032836914
2169,transport,1,2,0_04,0,16.0,True,0.670588493347168
2170,transport,1,2,0_04,1,6.0,True,0.3680419921875
2171,transport,1,2,0_04,2,8.0,True,0.3861861228942871
2172,transport,1,2,0_05,0,45.0,True,1.1059925556182861
2173,transport,1,2,0_05,1,24.0,True,0.9337747097015381
2174,transport,1,2,0_05,2,66.0,True,1.4379408359527588
2175,transport,1,2,0_06,0,26.0,True,1.174330234527588
2176,transport,1,2,0_06,1,37.0,True,1.0827393531799316
2177,transport,1,2,0_06,2,53.0,True,1.3641986846923828
2178,transport,1,2,0_07,0,28.0,True,1.0666537284851074
2179,transport,1,2,0_07,1,24.0,True,1.0331861972808838
2180,transport,1,2,0_07,2,33.0,True,1.1358082294464111
2181,transport,1,2,0_08,0,36.0,True,1.1536970138549805
2182,transport,1,2,0_08,1,37.0,True,1.2327373027801514
2183,transport,1,2,0_08,2,28.0,True,1.0615036487579346
2184,transport,1,2,0_09,0,36.0,True,1.2112915515899658
2185,transport,1,2,0_09,1,28.0,True,0.938582181930542
2186,transport,1,2,0_09,2,83.0,True,2.123328447341919
2187,transport,1,2,0_10,0,48.0,True,1.8591930866241455
2188,transport,1,2,0_10,1,32.0,True,1.4056174755096436
2189,transport,1,2,0_10,2,57.0,True,2.3289506435394287
2190,transport,1,2,0_11,0,89.0,True,2.6877734661102295
2191,transport,1,2,0_11,1,100.0,True,3.0788333415985107
2192,transport,1,2,0_11,2,65.0,True,2.018972158432007
2193,transport,1,2,0_12,0,128.0,True,5.401556968688965
2194,transport,1,2,0_12,1,40.0,True,2.0560688972473145
2195,transport,1,2,0_12,2,57.0,True,2.7138707637786865
2196,transport,1,2,0_13,0,128.0,True,4.786770820617676
2197,transport,1,2,0_13,1,143.0,True,5.283576726913452
2198,transport,1,2,0_13,2,373.0,True,12.055219411849976
2199,transport,1,2,0_14,0,238.0,True,5.849438190460205
2200,transport,1,2,0_14,1,105.0,True,3.136789083480835
2201,transport,1,2,0_14,2,124.0,True,3.4834835529327393
2202,transport,1,2,0_15,0,173.0,True,7.740045070648193
2203,transport,1,2,0_15,1,146.0,True,8.354094505310059
2204,transport,1,2,0_15,2,265.0,True,12.000123739242554
2205,transport,1,2,0_16,0,216.0,True,6.627075672149658
2206,transport,1,2,0_16,1,155.0,True,5.188288450241089
2207,transport,1,2,0_16,2,140.0,True,5.0551533699035645
2208,transport,1,2,0_17,0,243.0,True,8.322043895721436
2209,transport,1,2,0_17,1,116.0,True,4.068460464477539
2210,transport,1,2,0_17,2,302.0,True,8.563324451446533
2211,transport,1,2,0_18,0,161.0,True,7.785688638687134
2212,transport,1,2,0_18,1,222.0,True,8.420331716537476
2213,transport,1,2,0_18,2,227.0,True,8.474732875823975
2214,transport,1,2,0_19,0,4035.0,True,123.93631744384766
2215,transport,1,2,0_19,1,3505.0,True,107.36028361320496
2216,transport,1,2,0_19,2,2534.0,True,78.14060091972351
2217,transport,1,2,0_20,0,244.0,True,10.9188973903656
2218,transport,1,2,0_20,1,113.0,True,5.746381521224976
2219,transport,1,2,0_20,2,358.0,True,14.188153982162476
2220,transport,1,2,0_21,0,,False,
2221,transport,1,2,0_21,1,1506.0,True,86.0866219997406
2222,transport,1,2,0_21,2,,False,
2223,transport,1,2,0_22,0,311.0,True,19.404516220092773
2224,transport,1,2,0_22,1,297.0,True,18.714064598083496
2225,transport,1,2,0_22,2,441.0,True,27.32873272895813
2226,transport,1,2,0_23,0,1887.0,True,69.77900791168213
2227,transport,1,2,0_23,1,427.0,True,17.22899079322815
2228,transport,1,2,0_23,2,252.0,True,11.45004415512085
2229,transport,1,2,0_24,0,2782.0,True,94.71952986717224
2230,transport,1,2,0_24,1,1113.0,True,39.663756370544434
2231,transport,1,2,0_24,2,2429.0,True,85.70849347114563
2232,transport,1,2,0_25,0,,False,
2233,transport,1,2,0_25,1,1917.0,True,101.08333611488342
2234,transport,1,2,0_25,2,5657.0,True,292.07971262931824
2235,transport,1,2,0_26,0,257.0,True,13.363649845123291
2236,transport,1,2,0_26,1,252.0,True,13.709879875183105
2237,transport,1,2,0_26,2,510.0,True,25.0700204372406
2238,transport,1,2,0_27,0,,False,
2239,transport,1,2,0_27,1,,False,
2240,transport,1,2,0_27,2,,False,
2241,transport,1,2,0_28,0,,False,
2242,transport,1,2,0_28,1,,False,
2243,transport,1,2,0_28,2,,False,
2244,transport,1,2,0_29,0,,False,
2245,transport,1,2,0_29,1,,False,
