,domain,layer,dim,choice,problem,repeat,cycles,plan_length,plan_found,time
3899,satellite,2,8,best,0_04,1,0.0,6.0,True,0.5474774837493896
3900,satellite,2,8,best,0_04,2,0.0,10.0,True,0.6457822322845459
3901,satellite,2,8,best,0_05,0,0.0,15.0,True,0.7867987155914307
3902,satellite,2,8,best,0_05,1,0.0,9.0,True,0.6543073654174805
3903,satellite,2,8,best,0_05,2,0.0,9.0,True,0.7010090351104736
3904,satellite,2,8,best,0_06,0,0.0,20.0,True,1.207033395767212
3905,satellite,2,8,best,0_06,1,0.0,11.0,True,1.1234185695648193
3906,satellite,2,8,best,0_06,2,0.0,12.0,True,0.9344980716705322
3907,satellite,2,8,best,0_07,0,0.0,16.0,True,1.0399165153503418
3908,satellite,2,8,best,0_07,1,0.0,11.0,True,0.8179523944854736
3909,satellite,2,8,best,0_07,2,0.0,11.0,True,0.7468435764312744
3910,satellite,2,8,best,0_08,0,0.0,11.0,True,0.7397735118865967
3911,satellite,2,8,best,0_08,1,0.0,9.0,True,0.641364574432373
3912,satellite,2,8,best,0_08,2,0.0,10.0,True,0.7109403610229492
3913,satellite,2,8,best,0_09,0,0.0,16.0,True,1.1241240501403809
3914,satellite,2,8,best,0_09,1,0.0,10.0,True,0.6196205615997314
3915,satellite,2,8,best,0_09,2,0.0,13.0,True,1.052227258682251
3916,satellite,2,8,best,0_10,0,0.0,19.0,True,1.1654186248779297
3917,satellite,2,8,best,0_10,1,0.0,9.0,True,0.9340522289276123
3918,satellite,2,8,best,0_10,2,0.0,9.0,True,0.9499032497406006
3919,satellite,2,8,best,0_11,0,0.0,29.0,True,1.7874584197998047
3920,satellite,2,8,best,0_11,1,0.0,17.0,True,1.5397491455078125
3921,satellite,2,8,best,0_11,2,0.0,26.0,True,1.804541826248169
3922,satellite,2,8,best,0_12,0,0.0,16.0,True,1.14023756980896
3923,satellite,2,8,best,0_12,1,0.0,15.0,True,1.0981559753417969
3924,satellite,2,8,best,0_12,2,0.0,17.0,True,1.1983485221862793
3925,satellite,2,8,best,0_13,0,0.0,8.0,True,0.8402361869812012
3926,satellite,2,8,best,0_13,1,0.0,10.0,True,0.9451777935028076
3927,satellite,2,8,best,0_13,2,0.0,9.0,True,0.805689811706543
3928,satellite,2,8,best,0_14,0,0.0,31.0,True,2.3115622997283936
3929,satellite,2,8,best,0_14,1,0.0,21.0,True,1.5466749668121338
3930,satellite,2,8,best,0_14,2,0.0,26.0,True,1.9418754577636719
3931,satellite,2,8,best,0_15,0,0.0,24.0,True,1.7153916358947754
3932,satellite,2,8,best,0_15,1,0.0,17.0,True,1.3024141788482666
3933,satellite,2,8,best,0_15,2,0.0,20.0,True,1.645292043685913
3934,satellite,2,8,best,0_16,0,0.0,37.0,True,2.6566696166992188
3935,satellite,2,8,best,0_16,1,0.0,24.0,True,1.9769690036773682
3936,satellite,2,8,best,0_16,2,0.0,28.0,True,2.209224224090576
3937,satellite,2,8,best,0_17,0,0.0,40.0,True,3.036885976791382
3938,satellite,2,8,best,0_17,1,0.0,23.0,True,2.2177562713623047
3939,satellite,2,8,best,0_17,2,0.0,30.0,True,2.2747929096221924
3940,satellite,2,8,best,0_18,0,0.0,15.0,True,1.3106603622436523
3941,satellite,2,8,best,0_18,1,0.0,15.0,True,2.355959415435791
3942,satellite,2,8,best,0_18,2,0.0,12.0,True,1.1848516464233398
3943,satellite,2,8,best,0_19,0,0.0,45.0,True,3.278613328933716
3944,satellite,2,8,best,0_19,1,0.0,30.0,True,2.8420822620391846
3945,satellite,2,8,best,0_19,2,0.0,33.0,True,2.853538990020752
3946,satellite,2,8,best,0_20,0,0.0,52.0,True,4.126471042633057
3947,satellite,2,8,best,0_20,1,0.0,37.0,True,3.056959867477417
3948,satellite,2,8,best,0_20,2,0.0,40.0,True,3.60785174369812
3949,satellite,2,8,best,0_21,0,0.0,40.0,True,3.821906328201294
3950,satellite,2,8,best,0_21,1,0.0,34.0,True,2.9023399353027344
3951,satellite,2,8,best,0_21,2,0.0,31.0,True,2.9511380195617676
3952,satellite,2,8,best,0_22,0,0.0,54.0,True,4.981185436248779
3953,satellite,2,8,best,0_22,1,0.0,34.0,True,3.082467555999756
3954,satellite,2,8,best,0_22,2,0.0,46.0,True,3.852184295654297
3955,satellite,2,8,best,0_23,0,0.0,30.0,True,2.6341092586517334
3956,satellite,2,8,best,0_23,1,0.0,22.0,True,2.1372079849243164
3957,satellite,2,8,best,0_23,2,0.0,24.0,True,2.3800971508026123
3958,satellite,2,8,best,0_24,0,0.0,12.0,True,1.3913791179656982
3959,satellite,2,8,best,0_24,1,0.0,12.0,True,1.3980345726013184
3960,satellite,2,8,best,0_24,2,0.0,12.0,True,1.3454835414886475
3961,satellite,2,8,best,0_25,0,0.0,36.0,True,3.562152862548828
3962,satellite,2,8,best,0_25,1,0.0,30.0,True,3.1090946197509766
3963,satellite,2,8,best,0_25,2,0.0,32.0,True,3.2526862621307373
3964,satellite,2,8,best,0_26,0,0.0,67.0,True,5.975897789001465
3965,satellite,2,8,best,0_26,1,0.0,52.0,True,4.940474033355713
3966,satellite,2,8,best,0_26,2,0.0,49.0,True,5.0638837814331055
3967,satellite,2,8,best,0_27,0,0.0,63.0,True,6.228175163269043
3968,satellite,2,8,best,0_27,1,0.0,38.0,True,4.178290605545044
3969,satellite,2,8,best,0_27,2,0.0,42.0,True,4.635109186172485
3970,satellite,2,8,best,0_28,0,0.0,52.0,True,5.206067085266113
3971,satellite,2,8,best,0_28,1,0.0,37.0,True,4.138824224472046
3972,satellite,2,8,best,0_28,2,0.0,42.0,True,5.706026077270508
3973,satellite,2,8,best,0_29,0,0.0,13.0,True,1.5575752258300781
3974,satellite,2,8,best,0_29,1,0.0,16.0,True,1.9737269878387451
3975,satellite,2,8,best,0_29,2,0.0,13.0,True,1.4882256984710693
3976,satellite,2,8,best,0_30,0,0.0,37.0,True,4.430447816848755
3977,satellite,2,8,best,0_30,1,0.0,33.0,True,3.6692898273468018
3978,satellite,2,8,best,0_30,2,0.0,33.0,True,3.7857778072357178
3979,satellite,2,8,best,1_01,0,0.0,104.0,True,12.652815103530884
3980,satellite,2,8,best,1_01,1,0.0,93.0,True,11.14134430885315
3981,satellite,2,8,best,1_01,2,0.0,112.0,True,12.742217779159546
3982,satellite,2,8,best,1_02,0,0.0,108.0,True,15.059059143066406
3983,satellite,2,8,best,1_02,1,0.0,99.0,True,14.388530731201172
3984,satellite,2,8,best,1_02,2,0.0,98.0,True,12.618381023406982
3985,satellite,2,8,best,1_03,0,0.0,102.0,True,14.361215114593506
3986,satellite,2,8,best,1_03,1,0.0,74.0,True,9.944407939910889
3987,satellite,2,8,best,1_03,2,0.0,107.0,True,13.163058996200562
3988,satellite,2,8,best,1_04,0,0.0,114.0,True,16.721582412719727
3989,satellite,2,8,best,1_04,1,0.0,96.0,True,14.836065292358398
3990,satellite,2,8,best,1_04,2,0.0,114.0,True,15.843857288360596
3991,satellite,2,8,best,1_05,0,0.0,102.0,True,15.701183795928955
3992,satellite,2,8,best,1_05,1,0.0,73.0,True,11.126959800720215
3993,satellite,2,8,best,1_05,2,0.0,83.0,True,12.396987676620483
3994,satellite,2,8,best,1_06,0,0.0,110.0,True,16.62230944633484
3995,satellite,2,8,best,1_06,1,0.0,66.0,True,11.087202548980713
3996,satellite,2,8,best,1_06,2,0.0,75.0,True,12.28718876838684
3997,satellite,2,8,best,1_07,0,0.0,120.0,True,26.558555603027344
3998,satellite,2,8,best,1_07,1,0.0,92.0,True,17.87975835800171
3999,satellite,2,8,best,1_07,2,0.0,99.0,True,18.085090160369873
4000,satellite,2,8,best,1_08,0,0.0,13.0,True,2.316373825073242
4001,satellite,2,8,best,1_08,1,0.0,13.0,True,2.4329066276550293
4002,satellite,2,8,best,1_08,2,0.0,13.0,True,2.5560479164123535
4003,satellite,2,8,best,1_09,0,0.0,125.0,True,25.813531398773193
4004,satellite,2,8,best,1_09,1,0.0,68.0,True,15.124752521514893
4005,satellite,2,8,best,1_09,2,0.0,88.0,True,19.489104986190796
4006,satellite,2,8,best,1_10,0,0.0,25.0,True,4.8836445808410645
4007,satellite,2,8,best,1_10,1,0.0,26.0,True,4.870341539382935
4008,satellite,2,8,best,1_10,2,0.0,25.0,True,4.533326625823975
4009,satellite,2,8,best,1_11,0,0.0,194.0,True,126.22548794746399
4010,satellite,2,8,best,1_11,1,0.0,146.0,True,80.59614372253418
4011,satellite,2,8,best,1_11,2,0.0,166.0,True,87.53150200843811
4012,satellite,2,8,best,1_12,0,0.0,101.0,True,42.15041995048523
4013,satellite,2,8,best,1_12,1,0.0,79.0,True,32.81779861450195
4014,satellite,2,8,best,1_12,2,0.0,102.0,True,37.42496705055237
4015,satellite,2,8,best,1_13,0,0.0,170.0,True,59.01495909690857
4016,satellite,2,8,best,1_13,1,0.0,116.0,True,33.60293650627136
4017,satellite,2,8,best,1_13,2,0.0,132.0,True,38.812652349472046
4018,satellite,2,8,best,1_14,0,0.0,176.0,True,62.50572085380554
4019,satellite,2,8,best,1_14,1,0.0,120.0,True,38.26880240440369
4020,satellite,2,8,best,1_14,2,0.0,118.0,True,38.51998424530029
4021,satellite,2,8,best,1_15,0,0.0,29.0,True,6.3915016651153564
4022,satellite,2,8,best,1_15,1,0.0,27.0,True,6.332603693008423
4023,satellite,2,8,best,1_15,2,0.0,29.0,True,7.361872911453247
4024,satellite,2,8,best,1_16,0,0.0,190.0,True,188.46562266349792
4025,satellite,2,8,best,1_16,1,0.0,120.0,True,119.61180233955383
4026,satellite,2,8,best,1_16,2,0.0,138.0,True,141.99735736846924
4027,satellite,2,8,best,1_17,0,0.0,81.0,True,24.21889567375183
4028,satellite,2,8,best,1_17,1,0.0,89.0,True,28.05045175552368
4029,satellite,2,8,best,1_17,2,0.0,74.0,True,23.375110149383545
4030,satellite,2,8,best,1_18,0,0.0,44.0,True,11.789756298065186
4031,satellite,2,8,best,1_18,1,0.0,41.0,True,12.836465120315552
4032,satellite,2,8,best,1_18,2,0.0,35.0,True,10.743113279342651
4033,satellite,2,8,best,1_19,0,0.0,182.0,True,139.5565001964569
4034,satellite,2,8,best,1_19,1,0.0,109.0,True,90.07154369354248
4035,satellite,2,8,best,1_19,2,0.0,154.0,True,124.40257620811462
4036,satellite,2,8,best,1_20,0,0.0,256.0,True,474.7534215450287
4037,satellite,2,8,best,1_20,1,0.0,167.0,True,261.40082120895386
4038,satellite,2,8,best,1_20,2,0.0,170.0,True,273.77815222740173
4039,satellite,2,8,best,1_21,0,0.0,209.0,True,245.90392184257507
4040,satellite,2,8,best,1_21,1,0.0,156.0,True,189.05059266090393
4041,satellite,2,8,best,1_21,2,0.0,161.0,True,188.09242796897888
4042,satellite,2,8,best,1_22,0,0.0,211.0,True,287.26890206336975
4043,satellite,2,8,best,1_22,1,0.0,150.0,True,207.1507375240326
4044,satellite,2,8,best,1_22,2,0.0,144.0,True,195.19529914855957
4045,satellite,2,8,best,1_23,0,0.0,58.0,True,19.735270977020264
4046,satellite,2,8,best,1_23,1,0.0,56.0,True,21.023698329925537
4047,satellite,2,8,best,1_23,2,0.0,56.0,True,19.3540141582489
4048,satellite,2,8,best,1_24,0,0.0,285.0,True,668.3824503421783
4049,satellite,2,8,best,1_24,1,0.0,208.0,True,552.4287807941437
4050,satellite,2,8,best,1_24,2,0.0,242.0,True,498.94093203544617
4051,satellite,2,8,best,1_25,0,0.0,85.0,True,35.73857092857361
4052,satellite,2,8,best,1_25,1,0.0,72.0,True,31.669726371765137
4053,satellite,2,8,best,1_25,2,0.0,66.0,True,26.628292560577393
4054,satellite,2,8,best,1_26,0,0.0,304.0,True,838.8095602989197
4055,satellite,2,8,best,1_26,1,0.0,200.0,True,715.7294700145721
4056,satellite,2,8,best,1_26,2,0.0,208.0,True,585.2608366012573
4057,satellite,2,8,best,1_27,0,0.0,320.0,True,1161.8187184333801
4058,satellite,2,8,best,1_27,1,0.0,197.0,True,574.3188388347626
4059,satellite,2,8,best,1_27,2,0.0,254.0,True,750.5230958461761
4060,satellite,2,8,best,1_28,0,0.0,34.0,True,12.908024787902832
4061,satellite,2,8,best,1_28,1,0.0,34.0,True,12.624884128570557
4062,satellite,2,8,best,1_28,2,0.0,31.0,True,11.14242696762085
4063,satellite,2,8,best,1_29,0,0.0,330.0,True,1368.3150548934937
4064,satellite,2,8,best,1_29,1,0.0,215.0,True,987.3786156177521
4065,satellite,2,8,best,1_29,2,0.0,202.0,True,967.590683221817
4066,satellite,2,8,best,1_30,0,0.0,100.0,True,65.188303232193
4067,satellite,2,8,best,1_30,1,0.0,89.0,True,57.186025857925415
4068,satellite,2,8,best,1_30,2,0.0,89.0,True,56.68438386917114
4069,satellite,3,16,best,0_01,0,0.0,4.0,True,0.4072716236114502
4070,satellite,3,16,best,0_01,1,0.0,4.0,True,0.39031314849853516
4071,satellite,3,16,best,0_02,0,0.0,8.0,True,0.5548286437988281
4072,satellite,3,16,best,0_02,1,0.0,11.0,True,0.7372992038726807
4073,satellite,3,16,best,0_03,0,0.0,14.0,True,0.8718962669372559
4074,satellite,3,16,best,0_03,1,0.0,12.0,True,0.893606424331665
4075,satellite,3,16,best,0_04,0,0.0,6.0,True,0.4825129508972168
4076,satellite,3,16,best,0_04,1,0.0,8.0,True,0.6830477714538574
4077,satellite,3,16,best,0_05,0,0.0,17.0,True,1.0247337818145752
4078,satellite,3,16,best,0_05,1,0.0,11.0,True,0.7949671745300293
4079,satellite,3,16,best,0_06,0,0.0,16.0,True,1.0657825469970703
4080,satellite,3,16,best,0_06,1,0.0,20.0,True,1.1683528423309326
4081,satellite,3,16,best,0_07,0,0.0,13.0,True,1.0565195083618164
4082,satellite,3,16,best,0_07,1,0.0,11.0,True,0.8803808689117432
4083,satellite,3,16,best,0_08,0,0.0,16.0,True,1.3250744342803955
4084,satellite,3,16,best,0_08,1,0.0,11.0,True,0.8058090209960938
4085,satellite,3,16,best,0_09,0,0.0,15.0,True,1.2205703258514404
4086,satellite,3,16,best,0_09,1,0.0,12.0,True,1.0805943012237549
4087,satellite,3,16,best,0_10,0,0.0,11.0,True,1.0469720363616943
4088,satellite,3,16,best,0_10,1,0.0,9.0,True,0.847198486328125
4089,satellite,3,16,best,0_11,0,0.0,26.0,True,1.7723517417907715
4090,satellite,3,16,best,0_11,1,0.0,27.0,True,1.7510383129119873
4091,satellite,3,16,best,0_12,0,0.0,13.0,True,1.080831527709961
4092,satellite,3,16,best,0_12,1,0.0,12.0,True,1.1466412544250488
4093,satellite,3,16,best,0_13,0,0.0,8.0,True,0.9480080604553223
4094,satellite,3,16,best,0_13,1,0.0,8.0,True,0.7341625690460205
4095,satellite,3,16,best,0_14,0,0.0,24.0,True,1.7565035820007324
4096,satellite,3,16,best,0_14,1,0.0,23.0,True,1.8793349266052246
4097,satellite,3,16,best,0_15,0,0.0,18.0,True,1.5265843868255615
4098,satellite,3,16,best,0_15,1,0.0,13.0,True,1.4180243015289307
4099,satellite,3,16,best,0_16,0,0.0,22.0,True,2.3965508937835693
4100,satellite,3,16,best,0_16,1,0.0,32.0,True,2.9325337409973145
4101,satellite,3,16,best,0_17,0,0.0,39.0,True,2.9821701049804688
4102,satellite,3,16,best,0_17,1,0.0,41.0,True,3.0114715099334717
4103,satellite,3,16,best,0_18,0,0.0,17.0,True,1.4040820598602295
4104,satellite,3,16,best,0_18,1,0.0,15.0,True,1.585447072982788
4105,satellite,3,16,best,0_19,0,0.0,29.0,True,2.6892249584198
4106,satellite,3,16,best,0_19,1,0.0,36.0,True,2.9921557903289795
4107,satellite,3,16,best,0_20,0,0.0,47.0,True,4.072926759719849
4108,satellite,3,16,best,0_20,1,0.0,43.0,True,3.429966926574707
4109,satellite,3,16,best,0_21,0,0.0,59.0,True,4.956286430358887
4110,satellite,3,16,best,0_21,1,0.0,42.0,True,3.886039972305298
4111,satellite,3,16,best,0_22,0,0.0,39.0,True,3.725947856903076
4112,satellite,3,16,best,0_22,1,0.0,38.0,True,3.938377857208252
4113,satellite,3,16,best,0_23,0,0.0,38.0,True,3.2544679641723633
4114,satellite,3,16,best,0_23,1,0.0,19.0,True,2.0144152641296387
4115,satellite,3,16,best,0_24,0,0.0,18.0,True,1.8941919803619385
4116,satellite,3,16,best,0_24,1,0.0,13.0,True,1.3686318397521973
4117,satellite,3,16,best,0_25,0,0.0,37.0,True,4.042797803878784
4118,satellite,3,16,best,0_25,1,0.0,38.0,True,3.901271343231201
4119,satellite,3,16,best,0_26,0,0.0,71.0,True,7.378883123397827
4120,satellite,3,16,best,0_26,1,0.0,53.0,True,5.3414998054504395
4121,satellite,3,16,best,0_27,0,0.0,54.0,True,6.443209171295166
4122,satellite,3,16,best,0_27,1,0.0,45.0,True,4.968120336532593
4123,satellite,3,16,best,0_28,0,0.0,43.0,True,5.269120454788208
4124,satellite,3,16,best,0_28,1,0.0,48.0,True,5.470299959182739
4125,satellite,3,16,best,0_29,0,0.0,16.0,True,2.079072952270508
4126,satellite,3,16,best,0_29,1,0.0,13.0,True,1.5993564128875732
4127,satellite,3,16,best,0_30,0,0.0,34.0,True,4.050309896469116
4128,satellite,3,16,best,0_30,1,0.0,28.0,True,3.4415814876556396
4129,satellite,3,16,best,1_01,0,0.0,84.0,True,10.476295471191406
4130,satellite,3,16,best,1_01,1,0.0,115.0,True,13.803041696548462
4131,satellite,3,16,best,1_02,0,0.0,101.0,True,12.974338054656982
4132,satellite,3,16,best,1_02,1,0.0,104.0,True,14.571378469467163
4133,satellite,3,16,best,1_03,0,0.0,80.0,True,9.923342227935791
4134,satellite,3,16,best,1_03,1,0.0,101.0,True,14.52337121963501
4135,satellite,3,16,best,1_04,0,0.0,116.0,True,15.700192213058472
4136,satellite,3,16,best,1_04,1,0.0,103.0,True,15.073738098144531
4137,satellite,3,16,best,1_05,0,0.0,91.0,True,14.815364360809326
4138,satellite,3,16,best,1_05,1,0.0,95.0,True,15.692163944244385
4139,satellite,3,16,best,1_06,0,0.0,93.0,True,15.579872131347656
4140,satellite,3,16,best,1_06,1,0.0,75.0,True,15.54255723953247
4141,satellite,3,16,best,1_07,0,0.0,112.0,True,20.587862730026245
4142,satellite,3,16,best,1_07,1,0.0,133.0,True,27.00639295578003
4143,satellite,3,16,best,1_08,0,0.0,13.0,True,2.7901346683502197
4144,satellite,3,16,best,1_08,1,0.0,12.0,True,2.3944385051727295
4145,satellite,3,16,best,1_09,0,0.0,127.0,True,26.742751598358154
4146,satellite,3,16,best,1_09,1,0.0,115.0,True,25.57017683982849
4147,satellite,3,16,best,1_10,0,0.0,25.0,True,5.337800025939941
4148,satellite,3,16,best,1_10,1,0.0,23.0,True,4.687601089477539
4149,satellite,3,16,best,1_11,0,0.0,178.0,True,90.42910861968994
4150,satellite,3,16,best,1_11,1,0.0,188.0,True,98.55095839500427
4151,satellite,3,16,best,1_12,0,0.0,125.0,True,48.643550634384155
4152,satellite,3,16,best,1_12,1,0.0,82.0,True,37.42736458778381
4153,satellite,3,16,best,1_13,0,0.0,122.0,True,37.935261487960815
4154,satellite,3,16,best,1_13,1,0.0,175.0,True,50.61151099205017
4155,satellite,3,16,best,1_14,0,0.0,89.0,True,29.597114086151123
4156,satellite,3,16,best,1_14,1,0.0,149.0,True,48.38913631439209
4157,satellite,3,16,best,1_15,0,0.0,55.0,True,12.795537233352661
4158,satellite,3,16,best,1_15,1,0.0,27.0,True,6.470483779907227
4159,satellite,3,16,best,1_16,0,0.0,208.0,True,159.5169653892517
4160,satellite,3,16,best,1_16,1,0.0,164.0,True,158.5617847442627
4161,satellite,3,16,best,1_17,0,0.0,78.0,True,24.934781551361084
4162,satellite,3,16,best,1_17,1,0.0,75.0,True,26.011752367019653
4163,satellite,3,16,best,1_18,0,0.0,69.0,True,20.569717168807983
4164,satellite,3,16,best,1_18,1,0.0,35.0,True,11.361212015151978
4165,satellite,3,16,best,1_19,0,0.0,176.0,True,124.49236869812012
4166,satellite,3,16,best,1_19,1,0.0,167.0,True,144.26256775856018
4167,satellite,3,16,best,1_20,0,0.0,234.0,True,340.7311270236969
4168,satellite,3,16,best,1_20,1,0.0,243.0,True,364.10443091392517
4169,satellite,3,16,best,1_21,0,0.0,244.0,True,244.09085035324097
4170,satellite,3,16,best,1_21,1,0.0,162.0,True,202.13156509399414
4171,satellite,3,16,best,1_22,0,0.0,229.0,True,288.3459312915802
4172,satellite,3,16,best,1_22,1,0.0,166.0,True,244.02759742736816
4173,satellite,3,16,best,1_23,0,0.0,80.0,True,28.06294274330139
4174,satellite,3,16,best,1_23,1,0.0,55.0,True,20.275564908981323
4175,satellite,3,16,best,1_24,0,0.0,288.0,True,530.0546355247498
4176,satellite,3,16,best,1_24,1,0.0,247.0,True,525.0603148937225
4177,satellite,3,16,best,1_25,0,0.0,153.0,True,77.38080024719238
4178,satellite,3,16,best,1_25,1,0.0,78.0,True,32.41283369064331
4179,satellite,3,16,best,1_26,0,0.0,295.0,True,752.2963714599609
4180,satellite,3,16,best,1_26,1,0.0,228.0,True,758.3143680095673
4181,satellite,3,16,best,1_27,0,0.0,170.0,True,427.4504747390747
4182,satellite,3,16,best,1_27,1,0.0,271.0,True,761.650586605072
4183,satellite,3,16,best,1_28,0,0.0,71.0,True,28.75237226486206
4184,satellite,3,16,best,1_28,1,0.0,35.0,True,13.934734582901001
4185,satellite,3,16,best,1_29,0,0.0,325.0,True,1311.7154750823975
4186,satellite,3,16,best,1_29,1,0.0,217.0,True,1229.0535247325897
4187,satellite,3,16,best,1_30,0,0.0,126.0,True,74.96198582649231
4188,satellite,3,16,best,1_30,1,0.0,91.0,True,62.62217092514038
4189,satellite,3,8,best,0_01,0,0.0,5.0,True,0.3070363998413086
4190,satellite,3,8,best,0_01,1,0.0,4.0,True,0.34259700775146484
4191,satellite,3,8,best,0_01,2,0.0,4.0,True,0.3809194564819336
4192,satellite,3,8,best,0_02,0,0.0,8.0,True,0.5577270984649658
4193,satellite,3,8,best,0_02,1,0.0,13.0,True,0.8500959873199463
4194,satellite,3,8,best,0_02,2,0.0,8.0,True,0.6065561771392822
4195,satellite,3,8,best,0_03,0,0.0,9.0,True,0.6990587711334229
4196,satellite,3,8,best,0_03,1,0.0,11.0,True,0.7457094192504883
4197,satellite,3,8,best,0_03,2,0.0,12.0,True,0.808936357498169
4198,satellite,3,8,best,0_04,0,0.0,7.0,True,0.5221590995788574
4199,satellite,3,8,best,0_04,1,0.0,9.0,True,0.5810859203338623
4200,satellite,3,8,best,0_04,2,0.0,8.0,True,0.44158291816711426
4201,satellite,3,8,best,0_05,0,0.0,10.0,True,0.7471344470977783
4202,satellite,3,8,best,0_05,1,0.0,16.0,True,1.00441312789917
4203,satellite,3,8,best,0_05,2,0.0,9.0,True,0.5562210083007812
4204,satellite,3,8,best,0_06,0,0.0,12.0,True,0.7421667575836182
4205,satellite,3,8,best,0_06,1,0.0,17.0,True,1.033879041671753
4206,satellite,3,8,best,0_06,2,0.0,12.0,True,0.8636434078216553
4207,satellite,3,8,best,0_07,0,0.0,12.0,True,0.877979040145874
4208,satellite,3,8,best,0_07,1,0.0,16.0,True,1.2274363040924072
4209,satellite,3,8,best,0_07,2,0.0,11.0,True,0.9180269241333008
4210,satellite,3,8,best,0_08,0,0.0,10.0,True,0.8255071640014648
4211,satellite,3,8,best,0_08,1,0.0,15.0,True,0.9463064670562744
4212,satellite,3,8,best,0_08,2,0.0,11.0,True,0.7724297046661377
4213,satellite,3,8,best,0_09,0,0.0,10.0,True,0.8505392074584961
4214,satellite,3,8,best,0_09,1,0.0,18.0,True,1.2852072715759277
4215,satellite,3,8,best,0_09,2,0.0,17.0,True,1.0654749870300293
4216,satellite,3,8,best,0_10,0,0.0,9.0,True,0.7507586479187012
4217,satellite,3,8,best,0_10,1,0.0,21.0,True,1.4385318756103516
4218,satellite,3,8,best,0_10,2,0.0,12.0,True,1.0629699230194092
4219,satellite,3,8,best,0_11,0,0.0,24.0,True,1.6560842990875244
4220,satellite,3,8,best,0_11,1,0.0,31.0,True,1.9533112049102783
4221,satellite,3,8,best,0_11,2,0.0,31.0,True,1.9716598987579346
4222,satellite,3,8,best,0_12,0,0.0,18.0,True,1.4131340980529785
4223,satellite,3,8,best,0_12,1,0.0,14.0,True,1.0901851654052734
