domain,problem,repeat,time,plan_length,plan_found
satellite,1_03,0,16.08743715286255,74.0,True
satellite,1_03,1,23.23779320716858,74.0,True
satellite,1_03,2,19.587485790252686,74.0,True
satellite,1_03,3,22.699717044830322,74.0,True
satellite,1_03,4,28.551997184753418,74.0,True
satellite,1_03,5,24.451663494110107,74.0,True
satellite,1_03,6,24.02817440032959,74.0,True
satellite,1_03,7,22.457545280456543,74.0,True
satellite,1_03,8,16.847513675689697,74.0,True
satellite,1_03,9,19.398062705993652,74.0,True
satellite,1_04,0,,,False
satellite,1_04,1,,,False
satellite,1_04,2,,,False
satellite,1_04,3,,,False
satellite,1_04,4,,,False
satellite,1_04,5,,,False
satellite,1_04,6,,,False
satellite,1_04,7,,,False
satellite,1_04,8,,,False
satellite,1_04,9,,,False
satellite,1_05,0,34.72617745399475,82.0,True
satellite,1_05,1,27.583789587020874,82.0,True
satellite,1_05,2,30.95225191116333,82.0,True
satellite,1_05,3,29.727949142456055,82.0,True
satellite,1_05,4,36.05408763885498,82.0,True
satellite,1_05,5,34.76800894737244,82.0,True
satellite,1_05,6,29.375443696975708,82.0,True
satellite,1_05,7,28.015719652175903,82.0,True
satellite,1_05,8,39.38524603843689,82.0,True
satellite,1_05,9,33.5976881980896,82.0,True
satellite,1_06,0,37.61854529380798,90.0,True
satellite,1_06,1,34.6667845249176,90.0,True
satellite,1_06,2,37.34954380989075,90.0,True
satellite,1_06,3,35.15003776550293,90.0,True
satellite,1_06,4,32.628605127334595,90.0,True
satellite,1_06,5,34.93205738067627,90.0,True
satellite,1_06,6,38.639912605285645,90.0,True
satellite,1_06,7,35.4364287853241,90.0,True
satellite,1_06,8,22.275805950164795,90.0,True
satellite,1_06,9,24.119210481643677,90.0,True
satellite,1_07,0,,,False
satellite,1_07,1,,,False
satellite,1_07,2,,,False
satellite,1_07,3,,,False
satellite,1_07,4,,,False
satellite,1_07,5,,,False
satellite,1_07,6,,,False
satellite,1_07,7,,,False
satellite,1_07,8,,,False
satellite,1_07,9,,,False
satellite,1_08,0,,,False
satellite,1_08,1,,,False
satellite,1_08,2,,,False
satellite,1_08,3,,,False
satellite,1_08,4,,,False
satellite,1_08,5,,,False
satellite,1_08,6,,,False
satellite,1_08,7,,,False
satellite,1_08,8,,,False
satellite,1_08,9,,,False
satellite,1_09,0,35.79719614982605,84.0,True
satellite,1_09,1,35.965126514434814,84.0,True
satellite,1_09,2,34.56945872306824,84.0,True
satellite,1_09,3,35.63977909088135,84.0,True
satellite,1_09,4,30.5168514251709,84.0,True
satellite,1_09,5,30.658672332763672,84.0,True
satellite,1_09,6,44.37876796722412,84.0,True
satellite,1_09,7,30.11856722831726,84.0,True
satellite,1_09,8,45.19814920425415,84.0,True
satellite,1_09,9,50.076125621795654,84.0,True
satellite,1_10,0,17.79257321357727,43.0,True
satellite,1_10,1,20.21975564956665,43.0,True
satellite,1_10,2,17.780672073364258,43.0,True
satellite,1_10,3,16.373879432678223,43.0,True
satellite,1_10,4,15.901658535003662,43.0,True
satellite,1_10,5,17.367106437683105,43.0,True
satellite,1_10,6,16.7895290851593,43.0,True
satellite,1_10,7,18.40684413909912,43.0,True
satellite,1_10,8,19.668123245239258,43.0,True
satellite,1_10,9,20.165531873703003,43.0,True
satellite,1_11,0,,,False
satellite,1_11,1,,,False
satellite,1_11,2,,,False
satellite,1_11,3,,,False
satellite,1_11,4,,,False
satellite,1_11,5,,,False
satellite,1_11,6,,,False
satellite,1_11,7,,,False
satellite,1_11,8,,,False
satellite,1_11,9,,,False
satellite,1_12,0,,,False
satellite,1_12,1,,,False
satellite,1_12,2,,,False
satellite,1_12,3,,,False
satellite,1_12,4,,,False
satellite,1_12,5,,,False
satellite,1_12,6,,,False
satellite,1_12,7,,,False
satellite,1_12,8,,,False
satellite,1_12,9,,,False
satellite,1_13,0,,,False
satellite,1_13,1,,,False
satellite,1_13,2,,,False
satellite,1_13,3,,,False
satellite,1_13,4,,,False
satellite,1_13,5,,,False
satellite,1_13,6,,,False
satellite,1_13,7,,,False
satellite,1_13,8,,,False
satellite,1_13,9,,,False
satellite,1_14,0,,,False
satellite,1_14,1,,,False
satellite,1_14,2,,,False
satellite,1_14,3,,,False
satellite,1_14,4,,,False
satellite,1_14,5,,,False
satellite,1_14,6,,,False
satellite,1_14,7,,,False
satellite,1_14,8,,,False
satellite,1_14,9,,,False
satellite,1_15,0,32.5232048034668,86.0,True
satellite,1_15,1,32.500203132629395,86.0,True
satellite,1_15,2,41.91968131065369,86.0,True
satellite,1_15,3,30.953961610794067,86.0,True
satellite,1_15,4,40.00123834609985,86.0,True
satellite,1_15,5,39.74026679992676,86.0,True
satellite,1_15,6,40.26176977157593,86.0,True
satellite,1_15,7,34.739219427108765,86.0,True
satellite,1_15,8,38.534382581710815,86.0,True
satellite,1_15,9,38.0188512802124,86.0,True
satellite,1_16,0,,,False
satellite,1_16,1,,,False
satellite,1_16,2,,,False
satellite,1_16,3,,,False
satellite,1_16,4,,,False
satellite,1_16,5,,,False
satellite,1_16,6,,,False
satellite,1_16,7,,,False
satellite,1_16,8,,,False
satellite,1_16,9,,,False
satellite,1_17,0,52.799560546875,84.0,True
satellite,1_17,1,49.590800523757935,84.0,True
satellite,1_17,2,49.792327642440796,84.0,True
satellite,1_17,3,53.81332778930664,84.0,True
satellite,1_17,4,50.35394740104675,84.0,True
satellite,1_17,5,55.69625735282898,84.0,True
satellite,1_17,6,54.41272807121277,84.0,True
satellite,1_17,7,49.61920642852783,84.0,True
satellite,1_17,8,54.877705574035645,84.0,True
satellite,1_17,9,49.176865339279175,84.0,True
satellite,1_18,0,35.43996024131775,59.0,True
satellite,1_18,1,30.724157571792603,59.0,True
satellite,1_18,2,38.58971095085144,59.0,True
satellite,1_18,3,35.79630517959595,59.0,True
satellite,1_18,4,39.06289720535278,59.0,True
satellite,1_18,5,42.737223863601685,59.0,True
satellite,1_18,6,37.835739612579346,59.0,True
satellite,1_18,7,40.959848403930664,59.0,True
satellite,1_18,8,38.2763397693634,59.0,True
satellite,1_18,9,35.565115213394165,59.0,True
satellite,1_19,0,,,False
satellite,1_19,1,,,False
satellite,1_19,2,,,False
satellite,1_19,3,,,False
satellite,1_19,4,,,False
satellite,1_19,5,,,False
satellite,1_19,6,,,False
satellite,1_19,7,,,False
satellite,1_19,8,,,False
satellite,1_19,9,,,False
satellite,1_20,0,,,False
satellite,1_20,1,,,False
satellite,1_20,2,,,False
satellite,1_20,3,,,False
satellite,1_20,4,,,False
satellite,1_20,5,,,False
satellite,1_20,6,,,False
satellite,1_20,7,,,False
satellite,1_20,8,,,False
satellite,1_20,9,,,False
satellite,1_21,0,,,False
satellite,1_21,1,,,False
satellite,1_21,2,,,False
satellite,1_21,3,,,False
satellite,1_21,4,,,False
satellite,1_21,5,,,False
satellite,1_21,6,,,False
satellite,1_21,7,,,False
satellite,1_21,8,,,False
satellite,1_21,9,,,False
satellite,1_22,0,,,False
satellite,1_22,1,,,False
satellite,1_22,2,,,False
satellite,1_22,3,,,False
satellite,1_22,4,,,False
satellite,1_22,5,,,False
satellite,1_22,6,,,False
satellite,1_22,7,,,False
satellite,1_22,8,,,False
satellite,1_22,9,,,False
satellite,1_23,0,53.5850625038147,90.0,True
satellite,1_23,1,55.75448989868164,90.0,True
satellite,1_23,2,64.93304991722107,90.0,True
satellite,1_23,3,55.3603401184082,90.0,True
satellite,1_23,4,75.80912923812866,90.0,True
satellite,1_23,5,61.36711525917053,90.0,True
satellite,1_23,6,53.416746854782104,90.0,True
satellite,1_23,7,63.971400022506714,90.0,True
satellite,1_23,8,63.26379132270813,90.0,True
satellite,1_23,9,63.8004412651062,90.0,True
satellite,1_24,0,,,False
satellite,1_24,1,,,False
satellite,1_24,2,,,False
satellite,1_24,3,,,False
satellite,1_24,4,,,False
satellite,1_24,5,,,False
satellite,1_24,6,,,False
satellite,1_24,7,,,False
satellite,1_24,8,,,False
satellite,1_24,9,,,False
satellite,1_25,0,,,False
satellite,1_25,1,,,False
satellite,1_25,2,,,False
satellite,1_25,3,,,False
satellite,1_25,4,,,False
satellite,1_25,5,,,False
satellite,1_25,6,,,False
satellite,1_25,7,,,False
satellite,1_25,8,,,False
satellite,1_25,9,,,False
satellite,1_26,0,,,False
satellite,1_26,1,,,False
satellite,1_26,2,,,False
satellite,1_26,3,,,False
satellite,1_26,4,,,False
satellite,1_26,5,,,False
satellite,1_26,6,,,False
satellite,1_26,7,,,False
satellite,1_26,8,,,False
satellite,1_26,9,,,False
satellite,1_27,0,,,False
satellite,1_27,1,,,False
satellite,1_27,2,,,False
satellite,1_27,3,,,False
satellite,1_27,4,,,False
satellite,1_27,5,,,False
satellite,1_27,6,,,False
satellite,1_27,7,,,False
satellite,1_27,8,,,False
satellite,1_27,9,,,False
satellite,1_28,0,,,False
satellite,1_28,1,,,False
satellite,1_28,2,,,False
satellite,1_28,3,,,False
satellite,1_28,4,,,False
satellite,1_28,5,,,False
satellite,1_28,6,,,False
satellite,1_28,7,,,False
satellite,1_28,8,,,False
satellite,1_28,9,,,False
satellite,1_29,0,,,False
satellite,1_29,1,,,False
satellite,1_29,2,,,False
satellite,1_29,3,,,False
satellite,1_29,4,,,False
satellite,1_29,5,,,False
satellite,1_29,6,,,False
satellite,1_29,7,,,False
satellite,1_29,8,,,False
satellite,1_29,9,,,False
satellite,1_30,0,,,False
satellite,1_30,1,,,False
satellite,1_30,2,,,False
satellite,1_30,3,,,False
satellite,1_30,4,,,False
satellite,1_30,5,,,False
satellite,1_30,6,,,False
satellite,1_30,7,,,False
satellite,1_30,8,,,False
satellite,1_30,9,,,False
satellite,2_01,0,,,False
satellite,2_01,1,,,False
satellite,2_01,2,,,False
satellite,2_01,3,,,False
satellite,2_01,4,,,False
satellite,2_01,5,,,False
satellite,2_01,6,,,False
satellite,2_01,7,,,False
satellite,2_01,8,,,False
satellite,2_01,9,,,False
satellite,2_02,0,,,False
satellite,2_02,1,,,False
satellite,2_02,2,,,False
satellite,2_02,3,,,False
satellite,2_02,4,,,False
satellite,2_02,5,,,False
satellite,2_02,6,,,False
satellite,2_02,7,,,False
satellite,2_02,8,,,False
satellite,2_02,9,,,False
satellite,2_03,0,,,False
satellite,2_03,1,,,False
satellite,2_03,2,,,False
satellite,2_03,3,,,False
satellite,2_03,4,,,False
satellite,2_03,5,,,False
satellite,2_03,6,,,False
satellite,2_03,7,,,False
satellite,2_03,8,,,False
satellite,2_03,9,,,False
satellite,2_04,0,,,False
satellite,2_04,1,,,False
satellite,2_04,2,,,False
satellite,2_04,3,,,False
satellite,2_04,4,,,False
satellite,2_04,5,,,False
satellite,2_04,6,,,False
satellite,2_04,7,,,False
satellite,2_04,8,,,False
satellite,2_04,9,,,False
satellite,2_05,0,,,False
satellite,2_05,1,,,False
satellite,2_05,2,,,False
satellite,2_05,3,,,False
satellite,2_05,4,,,False
satellite,2_05,5,,,False
satellite,2_05,6,,,False
satellite,2_05,7,,,False
satellite,2_05,8,,,False
satellite,2_05,9,,,False
satellite,2_06,0,,,False
satellite,2_06,1,,,False
satellite,2_06,2,,,False
satellite,2_06,3,,,False
satellite,2_06,4,,,False
satellite,2_06,5,,,False
satellite,2_06,6,,,False
satellite,2_06,7,,,False
satellite,2_06,8,,,False
satellite,2_06,9,,,False
satellite,2_07,0,,,False
satellite,2_07,1,,,False
satellite,2_07,2,,,False
satellite,2_07,3,,,False
satellite,2_07,4,,,False
satellite,2_07,5,,,False
satellite,2_07,6,,,False
satellite,2_07,7,,,False
satellite,2_07,8,,,False
satellite,2_07,9,,,False
satellite,2_08,0,,,False
satellite,2_08,1,,,False
satellite,2_08,2,,,False
satellite,2_08,3,,,False
satellite,2_08,4,,,False
satellite,2_08,5,,,False
satellite,2_08,6,,,False
satellite,2_08,7,,,False
satellite,2_08,8,,,False
satellite,2_08,9,,,False
satellite,2_09,0,,,False
satellite,2_09,1,,,False
satellite,2_09,2,,,False
satellite,2_09,3,,,False
satellite,2_09,4,,,False
satellite,2_09,5,,,False
satellite,2_09,6,,,False
satellite,2_09,7,,,False
satellite,2_09,8,,,False
satellite,2_09,9,,,False
satellite,2_10,0,,,False
satellite,2_10,1,,,False
satellite,2_10,2,,,False
satellite,2_10,3,,,False
satellite,2_10,4,,,False
satellite,2_10,5,,,False
satellite,2_10,6,,,False
satellite,2_10,7,,,False
satellite,2_10,8,,,False
satellite,2_10,9,,,False
satellite,2_11,0,,,False
satellite,2_11,1,,,False
satellite,2_11,2,,,False
satellite,2_11,3,,,False
satellite,2_11,4,,,False
satellite,2_11,5,,,False
satellite,2_11,6,,,False
satellite,2_11,7,,,False
satellite,2_11,8,,,False
satellite,2_11,9,,,False
satellite,2_12,0,,,False
satellite,2_12,1,,,False
satellite,2_12,2,,,False
satellite,2_12,3,,,False
satellite,2_12,4,,,False
satellite,2_12,5,,,False
satellite,2_12,6,,,False
satellite,2_12,7,,,False
satellite,2_12,8,,,False
satellite,2_12,9,,,False
satellite,2_13,0,,,False
satellite,2_13,1,,,False
satellite,2_13,2,,,False
satellite,2_13,3,,,False
satellite,2_13,4,,,False
satellite,2_13,5,,,False
satellite,2_13,6,,,False
satellite,2_13,7,,,False
satellite,2_13,8,,,False
satellite,2_13,9,,,False
satellite,2_14,0,,,False
satellite,2_14,1,,,False
satellite,2_14,2,,,False
satellite,2_14,3,,,False
satellite,2_14,4,,,False
satellite,2_14,5,,,False
satellite,2_14,6,,,False
satellite,2_14,7,,,False
satellite,2_14,8,,,False
satellite,2_14,9,,,False
satellite,2_15,0,,,False
satellite,2_15,1,,,False
satellite,2_15,2,,,False
satellite,2_15,3,,,False
satellite,2_15,4,,,False
satellite,2_15,5,,,False
satellite,2_15,6,,,False
satellite,2_15,7,,,False
satellite,2_15,8,,,False
satellite,2_15,9,,,False
satellite,2_16,0,,,False
satellite,2_16,1,,,False
satellite,2_16,2,,,False
satellite,2_16,3,,,False
satellite,2_16,4,,,False
satellite,2_16,5,,,False
satellite,2_16,6,,,False
satellite,2_16,7,,,False
satellite,2_16,8,,,False
satellite,2_16,9,,,False
satellite,2_17,0,,,False
satellite,2_17,1,,,False
satellite,2_17,2,,,False
satellite,2_17,3,,,False
satellite,2_17,4,,,False
satellite,2_17,5,,,False
satellite,2_17,6,,,False
satellite,2_17,7,,,False
satellite,2_17,8,,,False
satellite,2_17,9,,,False
satellite,2_18,0,,,False
satellite,2_18,1,,,False
satellite,2_18,2,,,False
satellite,2_18,3,,,False
satellite,2_18,4,,,False
satellite,2_18,5,,,False
satellite,2_18,6,,,False
satellite,2_18,7,,,False
satellite,2_18,8,,,False
satellite,2_18,9,,,False
satellite,2_19,0,,,False
satellite,2_19,1,,,False
satellite,2_19,2,,,False
satellite,2_19,3,,,False
satellite,2_19,4,,,False
satellite,2_19,5,,,False
satellite,2_19,6,,,False
satellite,2_19,7,,,False
satellite,2_19,8,,,False
satellite,2_19,9,,,False
satellite,2_20,0,,,False
satellite,2_20,1,,,False
satellite,2_20,2,,,False
satellite,2_20,3,,,False
satellite,2_20,4,,,False
satellite,2_20,5,,,False
satellite,2_20,6,,,False
satellite,2_20,7,,,False
satellite,2_20,8,,,False
satellite,2_20,9,,,False
satellite,2_21,0,,,False
satellite,2_21,1,,,False
satellite,2_21,2,,,False
satellite,2_21,3,,,False
satellite,2_21,4,,,False
satellite,2_21,5,,,False
satellite,2_21,6,,,False
satellite,2_21,7,,,False
satellite,2_21,8,,,False
satellite,2_21,9,,,False
satellite,2_22,0,,,False
satellite,2_22,1,,,False
satellite,2_22,2,,,False
satellite,2_22,3,,,False
satellite,2_22,4,,,False
satellite,2_22,5,,,False
satellite,2_22,6,,,False
satellite,2_22,7,,,False
satellite,2_22,8,,,False
satellite,2_22,9,,,False
satellite,2_23,0,,,False
satellite,2_23,1,,,False
satellite,2_23,2,,,False
satellite,2_23,3,,,False
satellite,2_23,4,,,False
satellite,2_23,5,,,False
satellite,2_23,6,,,False
satellite,2_23,7,,,False
satellite,2_23,8,,,False
satellite,2_23,9,,,False
satellite,2_24,0,,,False
satellite,2_24,1,,,False
satellite,2_24,2,,,False
satellite,2_24,3,,,False
satellite,2_24,4,,,False
satellite,2_24,5,,,False
satellite,2_24,6,,,False
satellite,2_24,7,,,False
satellite,2_24,8,,,False
satellite,2_24,9,,,False
satellite,2_25,0,,,False
satellite,2_25,1,,,False
satellite,2_25,2,,,False
satellite,2_25,3,,,False
satellite,2_25,4,,,False
satellite,2_25,5,,,False
satellite,2_25,6,,,False
satellite,2_25,7,,,False
satellite,2_25,8,,,False
satellite,2_25,9,,,False
satellite,2_26,0,,,False
satellite,2_26,1,,,False
satellite,2_26,2,,,False
satellite,2_26,3,,,False
satellite,2_26,4,,,False
satellite,2_26,5,,,False
satellite,2_26,6,,,False
satellite,2_26,7,,,False
satellite,2_26,8,,,False
satellite,2_26,9,,,False
satellite,2_27,0,,,False
satellite,2_27,1,,,False
satellite,2_27,2,,,False
satellite,2_27,3,,,False
satellite,2_27,4,,,False
satellite,2_27,5,,,False
satellite,2_27,6,,,False
satellite,2_27,7,,,False
satellite,2_27,8,,,False
satellite,2_27,9,,,False
satellite,2_28,0,,,False
satellite,2_28,1,,,False
satellite,2_28,2,,,False
satellite,2_28,3,,,False
satellite,2_28,4,,,False
satellite,2_28,5,,,False
satellite,2_28,6,,,False
satellite,2_28,7,,,False
satellite,2_28,8,,,False
satellite,2_28,9,,,False
satellite,2_29,0,,,False
satellite,2_29,1,,,False
satellite,2_29,2,,,False
satellite,2_29,3,,,False
satellite,2_29,4,,,False
satellite,2_29,5,,,False
satellite,2_29,6,,,False
satellite,2_29,7,,,False
satellite,2_29,8,,,False
satellite,2_29,9,,,False
satellite,2_30,0,,,False
satellite,2_30,1,,,False
satellite,2_30,2,,,False
satellite,2_30,3,,,False
satellite,2_30,4,,,False
satellite,2_30,5,,,False
satellite,2_30,6,,,False
satellite,2_30,7,,,False
satellite,2_30,8,,,False
satellite,2_30,9,,,False
